learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,0.163,0.624908,0
1,4,1,0.238,0.877,0.163,0.892731,1
2,8,1,0.201,0.881,0.16,0.528595,0
2,8,3,0.201,0.881,0.16,0.614777,1
3,10,2,0.215,0.875,0.15,0.059692,0
3,10,3,0.215,0.875,0.15,0.803589,1
4,13,1,0.229,0.865,0.154,0.173523,0
4,13,10,0.229,0.865,0.154,0.615021,1
5,9,3,0.22,0.871,0.172,0.782715,0
5,9,6,0.22,0.871,0.172,0.862213,1
6,19,1,0.22,0.863,0.181,0.958282,0
6,19,2,0.22,0.863,0.181,0.072968,1
6,19,4,0.22,0.863,0.181,0.850494,2
6,19,9,0.22,0.863,0.181,0.538757,3
8,10,0,0.223,0.887,0.165,0.538788,0
8,10,5,0.223,0.887,0.165,0.496979,1
8,10,6,0.223,0.887,0.165,0.560638,2
8,10,9,0.223,0.887,0.165,0.965698,4
9,13,0,0.199,0.871,0.156,0.140961,0
9,13,1,0.199,0.871,0.156,0.880035,2
9,13,2,0.199,0.871,0.156,0.25061,4
9,13,3,0.199,0.871,0.156,0.36264,9
9,13,4,0.199,0.871,0.156,0.520325,3
9,13,8,0.199,0.871,0.156,0.048828,8
10,7,1,0.2,0.876,0.158,0.911835,4
11,2,1,0.194,0.867,0.189,0.118134,4
12,19,8,0.221,0.877,0.142,0.506287,4
12,19,14,0.221,0.877,0.142,0.856384,0
13,8,2,0.232,0.87,0.181,0.604309,4
13,8,4,0.232,0.87,0.181,0.515533,0
14,7,0,0.219,0.871,0.161,0.734741,4
14,7,3,0.219,0.871,0.161,0.476715,0
14,7,4,0.219,0.871,0.161,0.209991,9
14,7,5,0.219,0.871,0.161,0.768738,6
15,15,0,0.218,0.879,0.17,0.475311,4
15,15,2,0.218,0.879,0.17,0.637207,0
15,15,4,0.218,0.879,0.17,0.187714,9
16,8,6,0.201,0.854,0.167,0.91391,4
17,16,5,0.22,0.885,0.159,0.32959,4
17,16,7,0.22,0.885,0.159,0.360565,0
17,16,12,0.22,0.885,0.159,0.782623,9
17,16,14,0.22,0.885,0.159,0.550476,6
17,16,15,0.22,0.885,0.159,0.677612,3
19,5,0,0.203,0.874,0.147,0.931793,4
19,5,2,0.203,0.874,0.147,0.0466,0
19,5,4,0.203,0.874,0.147,0.918274,9
20,16,6,0.203,0.875,0.159,0.970642,4
20,16,13,0.203,0.875,0.159,0.765381,0
22,11,5,0.213,0.886,0.179,0.666321,4
22,11,6,0.213,0.886,0.179,0.66098,0
