learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.841125
1,4,1,0.238,0.877,0.163,0.037903
1,4,1,0.238,0.877,0.163,0.508698
1,4,1,0.238,0.877,0.163,0.951447
1,4,2,0.238,0.877,0.163,0.886047
1,4,3,0.238,0.877,0.163,0.295807
2,8,0,0.201,0.881,0.16,0.636292
2,8,1,0.201,0.881,0.16,0.471252
2,8,2,0.201,0.881,0.16,0.766815
2,8,3,0.201,0.881,0.16,0.274658
2,8,4,0.201,0.881,0.16,0.766541
2,8,5,0.201,0.881,0.16,0.133179
2,8,5,0.201,0.881,0.16,0.210327
2,8,5,0.201,0.881,0.16,0.241028
2,8,6,0.201,0.881,0.16,0.196472
2,8,6,0.201,0.881,0.16,0.024323
2,8,6,0.201,0.881,0.16,0.211548
2,8,7,0.201,0.881,0.16,0.616516
3,10,0,0.215,0.875,0.15,0.255493
3,10,1,0.215,0.875,0.15,0.285095
3,10,2,0.215,0.875,0.15,0.395203
3,10,3,0.215,0.875,0.15,0.979218
3,10,4,0.215,0.875,0.15,0.986267
3,10,5,0.215,0.875,0.15,0.57663
3,10,6,0.215,0.875,0.15,0.755646
3,10,7,0.215,0.875,0.15,0.133453
3,10,7,0.215,0.875,0.15,0.620544
3,10,7,0.215,0.875,0.15,0.693695
3,10,8,0.215,0.875,0.15,0.784973
3,10,9,0.215,0.875,0.15,0.2966
4,13,0,0.229,0.865,0.154,0.563934
4,13,1,0.229,0.865,0.154,0.601532
4,13,2,0.229,0.865,0.154,0.239227
4,13,3,0.229,0.865,0.154,0.157959
4,13,3,0.229,0.865,0.154,0.943665
4,13,4,0.229,0.865,0.154,0.931702
4,13,5,0.229,0.865,0.154,0.523712
4,13,6,0.229,0.865,0.154,0.34491
4,13,7,0.229,0.865,0.154,0.439789
4,13,8,0.229,0.865,0.154,0.793091
4,13,9,0.229,0.865,0.154,0.356659
4,13,10,0.229,0.865,0.154,0.109863
4,13,10,0.229,0.865,0.154,0.445099
4,13,10,0.229,0.865,0.154,0.042572
4,13,10,0.229,0.865,0.154,0.570068
4,13,11,0.229,0.865,0.154,0.116913
4,13,11,0.229,0.865,0.154,0.226471
4,13,11,0.229,0.865,0.154,0.916412
4,13,12,0.229,0.865,0.154,0.708527
5,9,0,0.22,0.871,0.172,0.209198
5,9,0,0.22,0.871,0.172,0.455383
5,9,0,0.22,0.871,0.172,0.185211
5,9,1,0.22,0.871,0.172,0.352203
5,9,2,0.22,0.871,0.172,0.173218
5,9,2,0.22,0.871,0.172,0.031342
5,9,2,0.22,0.871,0.172,0.518433
5,9,3,0.22,0.871,0.172,0.51828
5,9,4,0.22,0.871,0.172,0.625671
5,9,5,0.22,0.871,0.172,0.255554
5,9,6,0.22,0.871,0.172,0.306946
5,9,7,0.22,0.871,0.172,0.78595
5,9,8,0.22,0.871,0.172,0.194733
5,9,8,0.22,0.871,0.172,0.440796
5,9,8,0.22,0.871,0.172,0.498352
6,19,0,0.22,0.863,0.181,0.04718
6,19,0,0.22,0.863,0.181,0.885437
6,19,1,0.22,0.863,0.181,0.783936
6,19,2,0.22,0.863,0.181,0.136749
6,19,2,0.22,0.863,0.181,0.058533
6,19,2,0.22,0.863,0.181,0.051788
6,19,2,0.22,0.863,0.181,0.083313
6,19,3,0.22,0.863,0.181,0.627533
6,19,4,0.22,0.863,0.181,0.953705
6,19,5,0.22,0.863,0.181,0.625092
6,19,6,0.22,0.863,0.181,0.034698
6,19,6,0.22,0.863,0.181,0.063049
6,19,6,0.22,0.863,0.181,0.221924
6,19,7,0.22,0.863,0.181,0.858521
6,19,8,0.22,0.863,0.181,0.497437
6,19,9,0.22,0.863,0.181,0.150757
6,19,9,0.22,0.863,0.181,0.584534
6,19,9,0.22,0.863,0.181,0.94519
6,19,10,0.22,0.863,0.181,0.125946
6,19,10,0.22,0.863,0.181,0.059265
6,19,10,0.22,0.863,0.181,0.338928
6,19,11,0.22,0.863,0.181,0.50705
6,19,12,0.22,0.863,0.181,0.479462
6,19,13,0.22,0.863,0.181,0.511017
6,19,14,0.22,0.863,0.181,0.514221
6,19,15,0.22,0.863,0.181,0.158142
6,19,15,0.22,0.863,0.181,0.015137
6,19,15,0.22,0.863,0.181,0.434174
6,19,16,0.22,0.863,0.181,0.644257
6,19,17,0.22,0.863,0.181,0.95105
6,19,18,0.22,0.863,0.181,0.205658
6,19,18,0.22,0.863,0.181,0.203613
6,19,18,0.22,0.863,0.181,0.403107
7,8,0,0.209,0.866,0.153,0.177643
7,8,0,0.209,0.866,0.153,0.830627
7,8,0,0.209,0.866,0.153,0.593964
7,8,1,0.209,0.866,0.153,0.613739
7,8,2,0.209,0.866,0.153,0.58371
7,8,3,0.209,0.866,0.153,0.124817
7,8,3,0.209,0.866,0.153,0.438354
7,8,3,0.209,0.866,0.153,0.365082
7,8,4,0.209,0.866,0.153,0.830322
7,8,5,0.209,0.866,0.153,0.751495
7,8,6,0.209,0.866,0.153,0.866852
7,8,7,0.209,0.866,0.153,0.316833
8,10,0,0.223,0.887,0.165,0.834656
8,10,1,0.223,0.887,0.165,0.707764
8,10,2,0.223,0.887,0.165,0.698975
8,10,3,0.223,0.887,0.165,0.206055
8,10,3,0.223,0.887,0.165,0.800018
8,10,3,0.223,0.887,0.165,0.745453
8,10,4,0.223,0.887,0.165,0.165894
8,10,4,0.223,0.887,0.165,0.820709
8,10,4,0.223,0.887,0.165,0.03244
8,10,4,0.223,0.887,0.165,0.803619
8,10,5,0.223,0.887,0.165,0.154053
8,10,5,0.223,0.887,0.165,0.955475
8,10,6,0.223,0.887,0.165,0.794495
8,10,7,0.223,0.887,0.165,0.113831
8,10,7,0.223,0.887,0.165,0.85318
8,10,7,0.223,0.887,0.165,0.906433
8,10,8,0.223,0.887,0.165,0.87796
8,10,9,0.223,0.887,0.165,0.750427
9,13,0,0.199,0.871,0.156,0.12149
9,13,0,0.199,0.871,0.156,0.626831
9,13,0,0.199,0.871,0.156,0.318237
9,13,1,0.199,0.871,0.156,0.115784
9,13,1,0.199,0.871,0.156,0.421753
9,13,1,0.199,0.871,0.156,0.2771
9,13,2,0.199,0.871,0.156,0.75827
9,13,3,0.199,0.871,0.156,0.548645
9,13,4,0.199,0.871,0.156,0.813904
9,13,5,0.199,0.871,0.156,0.585907
9,13,6,0.199,0.871,0.156,0.104218
9,13,6,0.199,0.871,0.156,0.298737
9,13,6,0.199,0.871,0.156,0.426941
9,13,7,0.199,0.871,0.156,0.20929
9,13,8,0.199,0.871,0.156,0.306946
9,13,9,0.199,0.871,0.156,0.608307
9,13,10,0.199,0.871,0.156,0.578156
9,13,11,0.199,0.871,0.156,0.029816
9,13,11,0.199,0.871,0.156,0.660431
9,13,11,0.199,0.871,0.156,0.535492
9,13,12,0.199,0.871,0.156,0.706818
10,7,0,0.2,0.876,0.158,0.049469
10,7,0,0.2,0.876,0.158,0.875031
10,7,0,0.2,0.876,0.158,0.472229
10,7,1,0.2,0.876,0.158,0.096039
10,7,1,0.2,0.876,0.158,0.053589
10,7,1,0.2,0.876,0.158,0.690277
10,7,2,0.2,0.876,0.158,0.25708
10,7,3,0.2,0.876,0.158,0.422485
10,7,4,0.2,0.876,0.158,0.430115
10,7,5,0.2,0.876,0.158,0.482086
10,7,6,0.2,0.876,0.158,0.825317
11,2,0,0.194,0.867,0.189,0.859894
11,2,1,0.194,0.867,0.189,0.417358
